Name,Age,Gender,Phone,EmailID,City,Location,Grade_10,Grade_12,JEE,CUET,Stream
Atharv Sharma,20,Female,918194565977,atharvsharma@gmail.com,Hyderabad,Semi-Urban,69.25,88.99,106.26,480.23,B.Sc Data Science
Shaurya Miller,18,Male,917223320616,shauryamiller@gmail.com,Hyderabad,Semi-Urban,57.39,79.75,163.95,690.84,B.Tech Mechanical
Atharv Brown,18,Female,914477134125,atharvbrown@gmail.com,Hyderabad,Semi-Urban,77.56548998375746,100.0,100.0,100.0,BCA
Vivaan Verma,17,Male,919969308488,vivaanverma@gmail.com,Toronto,,100.0,82.29,100.0,100.0,BCA
Vihaan Johnson,19,Female,916264816384,vihaanjohnson@gmail.com,Dubai,Urban,87.94,70.36,211.86,420.71,B.Sc Data Science
Vihaan Verma,17,Male,912532694968,vihaanverma@gmail.com,Ahmedabad,Urban,71.33,91.22,247.09,612.22,B.Tech ECE
Aditya Johnson,19,Male,919949516599,adityajohnson@gmail.com,Delhi,Semi-Urban,85.34,79.2,162.71,726.6,B.Tech ECE
Atharv Patel,20,Female,910703088081,atharvpatel@gmail.com,Toronto,Urban,70.11,76.43,220.13,565.85,B.Tech Mechanical
Vihaan Sharma,19,Female,910278902764,vihaansharma@gmail.com,New York,Urban,99.89,50.22,288.81,419.11,B.Tech Civil
Vihaan Wilson,17,Male,916470900633,vihaanwilson@gmail.com,New York,Urban,60.0,50.8,105.59,405.82,BCA
Krishna Miller,17,Male,917087027282,krishnamiller@gmail.com,Mumbai,,66.66,100.0,100.0,100.0,BCA
Shaurya Verma,17,Male,910548473857,shauryaverma@gmail.com,Toronto,Semi-Urban,72.35,60.23,262.27,776.47,B.Tech CS
Krishna Miller,20,Female,917554606834,krishnamiller@gmail.com,Bengaluru,,62.07,78.72,100.0,100.0,BCA
Aditya Brown,18,Female,917331258128,adityabrown@gmail.com,Toronto,Rural,100.0,,100.0,100.0,BCA
Ishaan Patel,18,Male,917043030548,ishaanpatel@gmail.com,London,Semi-Urban,73.67,51.83,229.38,514.44,B.Tech Civil
Alexander Verma,18,Female,892403601278,alexanderverma@gmail.com,Mumbai,Semi-Urban,96.61,77.22531926406927,109.05,766.91,B.Tech ECE
Atharv Patel,18,Male,915588572834,atharvpatel@gmail.com,London,Semi-Urban,60.78,75.78,221.8,754.99,B.Tech CS
Sai Taylor,20,Male,912573755344,saitaylor@gmail.com,Dubai,Semi-Urban,96.63,57.01,228.45,570.93,B.Tech Mechanical
Vivaan Johnson,20,Male,911363543133,vivaanjohnson@gmail.com,Delhi,Urban,84.74,84.34,197.81,420.8,B.Sc Data Science
Atharv Brown,18,Female,910964966834,atharvbrown@gmail.com,Dubai,Rural,51.28,72.65,162.48,425.9,B.Sc IT
Vihaan Wilson,20,Female,917476911612,vihaanwilson@gmail.com,Bengaluru,Urban,90.62,52.21,250.91,690.81,B.Tech CS
Aarav Sharma,19,Male,915488214236,aaravsharma@gmail.com,Dubai,Urban,77.56548998375746,69.61,100.0,100.0,BCA
Atharv Taylor,18,Male,915566423940,atharvtaylor@gmail.com,Bengaluru,Semi-Urban,68.94,89.7,251.8,738.76,B.Tech CS
Aarav Miller,17,Male,914300684866,aaravmiller@gmail.com,London,Urban,96.03,95.88,100.0,100.0,BCA
Atharv Brown,17,Male,918296561206,atharvbrown@gmail.com,Ahmedabad,Rural,,70.44,288.49,,B.Tech ECE
Sai Khan,20,Male,918780720203,saikhan@gmail.com,Hyderabad,Semi-Urban,96.99,,113.34,404.56,BCA
Aarav Verma,17,Female,917390835211,aaravverma@gmail.com,Sydney,Semi-Urban,,76.1,,468.08,B.Tech Mechanical
Vivaan Sharma,20,Female,912400330510,vivaansharma@gmail.com,Dubai,Semi-Urban,100.0,100.0,182.34701123021952,100.0,BCA
Vihaan Khan,18,Male,914411022013,vihaankhan@gmail.com,London,Urban,77.56548998375746,78.68,127.92,767.63,B.Tech ECE
Arjun Wilson,19,Female,914550728310,arjunwilson@gmail.com,Delhi,Semi-Urban,97.46,86.3,109.86,618.53,B.Tech Civil
Vivaan Brown,20,Female,914469707119,vivaanbrown@gmail.com,Sydney,Semi-Urban,79.0,,258.36,447.08,B.Tech Mechanical
Aarav Johnson,17,Female,911973349452,aaravjohnson@gmail.com,New York,Urban,64.01,77.22531926406927,111.87,466.54,B.Sc IT
Vivaan Taylor,19,Male,913827386883,vivaantaylor@gmail.com,Hyderabad,Semi-Urban,56.75,60.14,207.28,700.25,B.Tech Mechanical
Arjun Patel,17,Male,915777931240,arjunpatel@gmail.com,Ahmedabad,Semi-Urban,62.27,69.16,293.06,550.01,B.Tech Mechanical
Vihaan Singh,18,Male,917975643273,vihaansingh@gmail.com,Dubai,Semi-Urban,,68.96,155.57,,B.Sc Data Science
Aarav Patel,20,Female,913798214924,aaravpatel@gmail.com,Delhi,Urban,77.56548998375746,89.97,100.0,100.0,BCA
Shaurya Brown,20,Male,919566118289,shauryabrown@gmail.com,Bengaluru,Urban,85.31,99.35,162.64,572.31,B.Tech Mechanical
Vivaan Wilson,20,Male,915152880049,vivaanwilson@gmail.com,London,Urban,91.21,63.72,212.78,549.36,B.Tech Mechanical
James Khan,18,Male,953570191650,jameskhan@gmail.com,London,Semi-Urban,77.56548998375746,97.37,170.1,579.29,B.Tech Mechanical
Shaurya Brown,17,Female,916688031664,shauryabrown@gmail.com,Toronto,Semi-Urban,91.91,81.8,,633.05,B.Tech Mechanical
Aditya Sharma,19,Female,910438787535,adityasharma@gmail.com,Toronto,Semi-Urban,74.15,77.74,247.94,693.23,B.Tech CS
Aditya Sharma,20,Female,915467004758,adityasharma@gmail.com,Toronto,Urban,91.0,54.96,126.55,697.58,B.Tech Civil
Vihaan Singh,19,Male,914916999393,vihaansingh@gmail.com,Ahmedabad,Rural,78.92,64.25,214.98,507.86,B.Tech Civil
Vivaan Miller,19,Male,912686536945,vivaanmiller@gmail.com,New York,Semi-Urban,55.28,94.24,292.05,704.7,B.Tech CS
Aarav Wilson,18,Female,915330236412,aaravwilson@gmail.com,Bengaluru,Rural,87.91,96.67,104.33,628.02,B.Tech Civil
Atharv Singh,18,Male,914930998233,atharvsingh@gmail.com,New York,Urban,77.56548998375746,58.38,274.09,473.18,B.Tech Civil
Vivaan Khan,20,Male,918587837921,vivaankhan@gmail.com,Hyderabad,Urban,84.21,100.0,100.0,100.0,BCA
Shaurya Sharma,17,Female,917842845576,shauryasharma@gmail.com,Delhi,Semi-Urban,96.26,100.0,182.34701123021952,100.0,BCA
Ishaan Taylor,19,Male,911637905848,ishaantaylor@gmail.com,Bengaluru,,,79.4,100.0,,BCA
Vivaan Wilson,17,Female,919672942791,vivaanwilson@gmail.com,Dubai,Urban,71.45,97.37,292.23,580.79,B.Tech CS
Vivaan Sharma,19,Male,910307353868,vivaansharma@gmail.com,Bengaluru,Semi-Urban,53.27,81.13,291.73,,B.Tech CS
Sai Sharma,18,Male,912198041847,saisharma@gmail.com,Bengaluru,Rural,57.08,71.79,274.2,474.41,B.Tech Mechanical
Vivaan Patel,20,Male,915921298567,vivaanpatel@gmail.com,Bengaluru,Rural,77.56548998375746,83.3,100.0,100.0,BCA
Arjun Patel,17,Female,913682756849,arjunpatel@gmail.com,Toronto,Semi-Urban,76.4,53.09,238.56,768.75,B.Tech CS
Shaurya Brown,17,Male,911318839557,shauryabrown@gmail.com,London,Urban,54.86,77.22531926406927,221.94,697.88,B.Tech ECE
Shaurya Wilson,19,Female,918112826993,shauryawilson@gmail.com,Ahmedabad,Semi-Urban,,,214.12,466.08,B.Tech Civil
Shaurya Miller,19,Male,914880595155,shauryamiller@gmail.com,London,Rural,63.71,65.05,269.13,751.43,B.Tech CS
Krishna Wilson,17,Male,915352373605,krishnawilson@gmail.com,Mumbai,Rural,90.55,95.48,241.53,735.62,B.Tech CS
Sai Wilson,17,Female,912984754870,saiwilson@gmail.com,Mumbai,Semi-Urban,91.53,83.59,182.34701123021952,100.0,BCA
Atharv Verma,17,Female,915652927813,atharvverma@gmail.com,London,Urban,74.92,90.44,100.0,100.0,BCA
Ishaan Sharma,20,Female,916562241976,ishaansharma@gmail.com,Sydney,Rural,75.53,92.22,258.02,517.38,B.Tech Mechanical
Shaurya Verma,18,Female,915146905918,shauryaverma@gmail.com,Hyderabad,Rural,77.56548998375746,70.22999999999999,100.0,100.0,BCA
Krishna Khan,19,Male,916882850317,krishnakhan@gmail.com,Bengaluru,,100.0,72.65,100.0,100.0,BCA
Aditya Singh,19,Female,916165175866,adityasingh@gmail.com,London,Urban,77.56548998375746,78.74,100.0,,BCA
Arjun Verma,18,Male,917334095863,arjunverma@gmail.com,New York,Rural,71.83,59.26,256.41,553.34,B.Tech Mechanical
Aditya Verma,20,Female,913897390766,adityaverma@gmail.com,London,Rural,67.83,57.59,151.35,519.0,B.Sc Data Science
Vihaan Miller,19,Female,917458618058,vihaanmiller@gmail.com,Hyderabad,Semi-Urban,62.27,94.23,107.23,487.7,B.Sc IT
Sai Brown,17,Male,918069552110,saibrown@gmail.com,Dubai,Rural,60.6,69.89,121.98,552.94,B.Sc Data Science
Atharv Sharma,18,Female,911698837161,atharvsharma@gmail.com,Delhi,Rural,75.8,69.46,296.19,606.94,B.Tech ECE
Vihaan Miller,20,Male,910290871827,vihaanmiller@gmail.com,Ahmedabad,Semi-Urban,96.25,100.0,100.0,100.0,BCA
Ishaan Miller,20,Female,911937849531,ishaanmiller@gmail.com,Bengaluru,Rural,90.13,63.36,273.66,,B.Tech CS
Shaurya Singh,18,Female,917594792270,shauryasingh@gmail.com,Delhi,Semi-Urban,57.54,82.65,,644.91,B.Tech Mechanical
Arjun Sharma,20,Female,916580043973,arjunsharma@gmail.com,New York,Semi-Urban,77.33,80.17,255.23,785.72,B.Tech CS
Ishaan Brown,17,Female,918299672824,ishaanbrown@gmail.com,Sydney,Semi-Urban,90.91,77.22531926406927,108.65,467.4,B.Sc Data Science
Aarav Sharma,17,Female,912356414077,aaravsharma@gmail.com,Bengaluru,Urban,77.56548998375746,51.13,161.5,532.37,B.Sc Data Science
Ishaan Wilson,20,Male,911497268211,ishaanwilson@gmail.com,Dubai,Rural,,100.0,,100.0,BCA
Arjun Verma,20,Female,917407886985,arjunverma@gmail.com,Sydney,Rural,72.33,81.03,291.55,434.42,B.Tech Mechanical
Atharv Brown,17,Female,917649092288,atharvbrown@gmail.com,Ahmedabad,Semi-Urban,87.46,100.0,182.34701123021952,100.0,BCA
Krishna Verma,20,Male,910281237106,krishnaverma@gmail.com,Toronto,Urban,81.31,76.23,127.97,749.69,B.Tech Mechanical
Krishna Miller,17,Male,913847137058,krishnamiller@gmail.com,Toronto,Semi-Urban,85.61,86.41,128.08,472.97,B.Sc Data Science
Arjun Patel,17,Male,914078136649,arjunpatel@gmail.com,Bengaluru,Semi-Urban,50.5,52.87,203.52,488.67,B.Sc Data Science
Aarav Verma,19,Male,912133689600,aaravverma@gmail.com,Sydney,Urban,75.61,86.63,100.0,100.0,BCA
Shaurya Khan,19,Female,918838425364,shauryakhan@gmail.com,London,Urban,77.01,,110.61,,B.Tech Mechanical
Aditya Khan,20,Male,916693351342,adityakhan@gmail.com,London,Urban,86.3,79.3,234.46,482.33,B.Tech Civil
Aarav Sharma,18,Male,917962445278,aaravsharma@gmail.com,Ahmedabad,Urban,50.0,98.47,143.88,618.04,B.Tech Civil
Aarav Patel,17,Male,914804247960,aaravpatel@gmail.com,Mumbai,Semi-Urban,52.49,64.35,220.28,567.58,B.Tech Civil
Arjun Patel,20,Female,915767299115,arjunpatel@gmail.com,Ahmedabad,Semi-Urban,,64.26,151.75,,B.Tech Mechanical
Atharv Verma,19,Male,916140489332,atharvverma@gmail.com,London,,79.05,77.84,100.0,100.0,BCA
Vivaan Miller,17,Female,918564679970,vivaanmiller@gmail.com,Bengaluru,Rural,70.15,80.91,236.16,560.69,B.Tech Mechanical
Atharv Singh,20,Female,918463924887,atharvsingh@gmail.com,Sydney,Urban,82.2,73.83,148.78,558.92,B.Tech Civil
Krishna Patel,17,Female,917269252320,krishnapatel@gmail.com,Dubai,,96.54,89.89,100.0,100.0,BCA
Krishna Patel,19,Female,917701715772,krishnapatel@gmail.com,Ahmedabad,Rural,80.22,56.37,120.59,727.02,B.Tech Civil
Ishaan Singh,19,Female,913986289509,ishaansingh@gmail.com,Mumbai,Semi-Urban,87.72,79.37,254.92,428.41,B.Tech Civil
Vihaan Verma,20,Male,919439136817,vihaanverma@gmail.com,Bengaluru,Urban,59.92,59.91,224.49,540.43,B.Tech Civil
Aarav Miller,17,Male,914846455699,aaravmiller@gmail.com,Hyderabad,Rural,92.56,77.22531926406927,149.03,654.9,B.Tech Mechanical
Vivaan Johnson,20,Male,911363543133,vivaanjohnson@gmail.com,Delhi,Urban,84.74,84.34,197.81,420.8,B.Sc Data Science
Aarav Johnson,20,Female,911550757644,aaravjohnson@gmail.com,Dubai,Rural,98.3,77.22531926406927,100.0,100.0,BCA
Arjun Wilson,18,Female,919309252390,arjunwilson@gmail.com,London,Urban,68.35,59.93,262.24,575.58,B.Tech Mechanical
Ishaan Wilson,20,Male,914293987667,ishaanwilson@gmail.com,Ahmedabad,Urban,100.0,100.0,100.0,100.0,BCA
Vivaan Johnson,20,Female,912446495665,vivaanjohnson@gmail.com,Mumbai,Urban,83.21,77.22531926406927,229.42,511.88,B.Tech Mechanical
Sai Wilson,17,Male,916621038862,saiwilson@gmail.com,Dubai,Urban,58.87,95.08,,,B.Tech CS
Shaurya Johnson,20,Male,916774722640,shauryajohnson@gmail.com,Sydney,Rural,100.0,94.81,182.34701123021952,100.0,BCA
Sai Patel,20,Male,911523029996,saipatel@gmail.com,London,Urban,60.95,97.97,264.5,466.05,B.Tech Mechanical
Vivaan Brown,19,Male,912544724191,vivaanbrown@gmail.com,London,Rural,82.51,93.65,239.4,509.44,B.Tech Mechanical
Atharv Sharma,20,Female,918194565977,atharvsharma@gmail.com,Hyderabad,Semi-Urban,69.25,88.99,106.26,480.23,B.Sc IT
Krishna Johnson,17,Female,913603891736,krishnajohnson@gmail.com,Dubai,Urban,,86.51,,100.0,BCA
Krishna Miller,20,Female,919596560033,krishnamiller@gmail.com,Toronto,Semi-Urban,65.74,59.12,268.6,694.71,B.Tech CS
Vivaan Sharma,20,Female,912400330510,vivaansharma@gmail.com,Dubai,Semi-Urban,100.0,100.0,182.34701123021952,100.0,BCA
Aarav Johnson,18,Male,917809882209,aaravjohnson@gmail.com,Bengaluru,Rural,,55.75,229.35,720.61,B.Tech ECE
Krishna Verma,19,Male,911217043796,krishnaverma@gmail.com,Sydney,Rural,,,287.29,500.19,B.Tech Mechanical
Arjun Patel,17,Female,913778055922,arjunpatel@gmail.com,Toronto,Rural,77.56548998375746,97.03,100.0,100.0,BCA
Vivaan Brown,17,Male,917348131045,vivaanbrown@gmail.com,Mumbai,Urban,67.59,78.07,222.15,488.71,B.Tech Civil
Aarav Brown,19,Female,918053160227,aaravbrown@gmail.com,Ahmedabad,Urban,62.4,60.66,188.0,670.07,B.Tech Mechanical
Aditya Johnson,18,Female,912536552205,adityajohnson@gmail.com,Sydney,Urban,77.56548998375746,58.7,170.56,537.64,B.Tech Civil
Sai Khan,19,Male,915347439270,saikhan@gmail.com,Sydney,Urban,58.54,72.91,108.95,730.58,B.Tech Civil
Vivaan Sharma,18,Male,919237858471,vivaansharma@gmail.com,Bengaluru,Semi-Urban,89.66,94.98,182.34701123021952,100.0,BCA
James Miller,20,Female,269890855327,jamesmiller@gmail.com,Toronto,Urban,82.83,77.22531926406927,,100.0,BCA
Vihaan Sharma,19,Female,910278902764,vihaansharma@gmail.com,New York,Urban,99.89,50.22,288.81,419.11,B.Tech Civil
Shaurya Patel,17,Female,912581401011,shauryapatel@gmail.com,Mumbai,Semi-Urban,65.14,77.22531926406927,134.13,617.11,B.Tech Civil
Krishna Wilson,17,Male,919097380799,krishnawilson@gmail.com,Delhi,Rural,80.26,62.03,282.23,788.87,B.Tech CS
Vivaan Taylor,17,Female,914248784041,vivaantaylor@gmail.com,Ahmedabad,Rural,98.39,63.01,235.98,743.82,B.Tech CS
Vihaan Singh,18,Female,913753916928,vihaansingh@gmail.com,Mumbai,Semi-Urban,70.59,84.78,100.0,100.0,BCA
Krishna Wilson,17,Male,915015137862,krishnawilson@gmail.com,London,Semi-Urban,,,100.0,100.0,BCA
Aditya Johnson,19,Female,916608470681,adityajohnson@gmail.com,Mumbai,Urban,79.48,60.44,216.55,402.86,B.Sc Data Science
Sai Khan,20,Female,917558491282,saikhan@gmail.com,Bengaluru,Rural,77.56548998375746,63.45,203.22,742.45,B.Tech ECE
Krishna Miller,20,Female,911482682725,krishnamiller@gmail.com,London,Urban,100.0,73.39,100.0,100.0,BCA
Vivaan Khan,17,Female,913506962616,vivaankhan@gmail.com,Sydney,Rural,90.71,66.86,299.67,470.2,B.Tech Mechanical
Vivaan Patel,17,Female,913175529776,vivaanpatel@gmail.com,Mumbai,Urban,63.01,75.67,100.97,,B.Sc IT
Shaurya Brown,17,Female,912513772769,shauryabrown@gmail.com,New York,Rural,77.56548998375746,93.46,156.37,606.96,B.Tech Mechanical
Vihaan Khan,17,Male,918004983211,vihaankhan@gmail.com,Bengaluru,Urban,54.72,91.44,256.42,548.85,B.Tech Mechanical
Vivaan Brown,18,Male,912772610540,vivaanbrown@gmail.com,Bengaluru,Semi-Urban,84.08,98.28,100.0,100.0,BCA
William Patel,17,Male,981123792814,williampatel@gmail.com,Bengaluru,Semi-Urban,,77.22531926406927,,605.12,B.Tech Mechanical
Shaurya Brown,17,Female,916688031664,shauryabrown@gmail.com,Toronto,Semi-Urban,91.91,81.8,,633.05,B.Tech Civil
Atharv Taylor,17,Female,914005453042,atharvtaylor@gmail.com,Hyderabad,Urban,100.0,77.22531926406927,100.0,100.0,BCA
Shaurya Patel,17,Female,910267199614,shauryapatel@gmail.com,Dubai,Rural,97.15,77.22531926406927,100.0,100.0,BCA
William Sharma,20,Male,867490257359,williamsharma@gmail.com,Sydney,Urban,65.11,77.22531926406927,,,B.Tech Civil
Vihaan Johnson,19,Male,919662291316,vihaanjohnson@gmail.com,Toronto,Urban,75.05,68.34,211.44,547.43,B.Tech Civil
Aarav Miller,17,Male,910634741804,aaravmiller@gmail.com,Bengaluru,Urban,83.9,57.84,103.08,712.39,B.Tech Civil
Aarav Sharma,20,Male,915658260825,aaravsharma@gmail.com,Bengaluru,Semi-Urban,86.75,77.22531926406927,100.0,100.0,BCA
Vihaan Sharma,18,Male,917053457861,vihaansharma@gmail.com,Mumbai,Urban,68.62,79.7,135.52,748.19,B.Tech Mechanical
Arjun Verma,17,Male,917281029729,arjunverma@gmail.com,New York,Rural,66.34,67.86,293.81,462.3,B.Tech Mechanical
Vihaan Patel,19,Male,914213957965,vihaanpatel@gmail.com,London,Urban,96.59,94.54,100.0,100.0,BCA
Aditya Sharma,19,Female,917333297323,adityasharma@gmail.com,Dubai,Rural,64.45,52.0,273.72,768.62,B.Tech CS
Sai Miller,17,Female,918484716936,saimiller@gmail.com,New York,Rural,77.66,77.22531926406927,,,B.Tech ECE
Sai Taylor,19,Male,916271810631,saitaylor@gmail.com,Dubai,Semi-Urban,68.31,63.79,208.65,572.76,B.Tech Civil
Aditya Johnson,19,Female,916653581898,adityajohnson@gmail.com,Dubai,Urban,77.56548998375746,68.91,100.0,100.0,BCA
Ishaan Taylor,17,Female,915183479230,ishaantaylor@gmail.com,New York,Rural,90.64,77.89,152.02,696.06,B.Tech Mechanical
Lucas Brown,19,Male,747261424483,lucasbrown@gmail.com,Toronto,Rural,77.56548998375746,58.02,110.08,645.5,B.Tech Civil
Krishna Verma,19,Female,910181878503,krishnaverma@gmail.com,Toronto,Rural,87.61,60.14,229.23,470.72,B.Tech Civil
Aarav Verma,20,Male,916449035934,aaravverma@gmail.com,Delhi,Rural,84.14,86.96,225.05,477.78,B.Tech Mechanical
Sai Wilson,17,Male,914011761706,saiwilson@gmail.com,Delhi,Urban,82.51,51.84,120.71,450.29,B.Sc IT
Vihaan Sharma,18,Female,911498728399,vihaansharma@gmail.com,Dubai,Urban,73.27000000000001,73.41,182.34701123021952,100.0,BCA
Shaurya Verma,17,Male,915373965272,shauryaverma@gmail.com,Dubai,Rural,79.04,77.21,188.13,587.53,B.Tech Mechanical
Arjun Sharma,17,Female,914454752311,arjunsharma@gmail.com,Bengaluru,Urban,57.71,85.65,189.49,707.9,B.Tech ECE
Aarav Singh,18,Female,913179128685,aaravsingh@gmail.com,Toronto,Semi-Urban,73.21,66.09,174.78,677.8,B.Tech Mechanical
Aarav Miller,18,Male,916426633161,aaravmiller@gmail.com,Ahmedabad,Urban,95.21,97.67,138.06,403.12,B.Sc Data Science
Ishaan Taylor,17,Male,915438578180,ishaantaylor@gmail.com,Toronto,Rural,100.0,100.0,,100.0,BCA
Vivaan Miller,18,Female,917649215182,vivaanmiller@gmail.com,London,,68.99000000000001,91.8,100.0,100.0,BCA
Atharv Wilson,17,Male,916359114202,atharvwilson@gmail.com,Sydney,Rural,55.44,90.79,143.26,621.51,B.Tech Civil
Krishna Patel,20,Female,916478486056,krishnapatel@gmail.com,Ahmedabad,Urban,77.56548998375746,100.0,100.0,100.0,BCA
Aditya Johnson,20,Female,914546553585,adityajohnson@gmail.com,Delhi,Semi-Urban,66.72,100.0,,,BCA
Ishaan Brown,18,Female,916471243468,ishaanbrown@gmail.com,Sydney,Rural,64.8,77.22531926406927,121.44,531.42,B.Sc Data Science
Vihaan Patel,17,Male,912916174690,vihaanpatel@gmail.com,Bengaluru,Semi-Urban,87.45,76.54,123.87,,B.Tech Mechanical
Sai Patel,20,Female,913642721264,saipatel@gmail.com,New York,Rural,60.13,74.32,201.93,777.75,B.Tech CS
Aarav Brown,19,Male,919642938555,aaravbrown@gmail.com,Mumbai,Rural,81.37,59.44,255.99,746.52,B.Tech CS
Atharv Khan,20,Female,917707960616,atharvkhan@gmail.com,Dubai,,71.64,100.0,100.0,100.0,BCA
Atharv Brown,20,Male,916065274033,atharvbrown@gmail.com,Ahmedabad,Rural,91.63,51.18,185.5,552.96,B.Tech Civil
Aditya Johnson,19,Male,919696573853,adityajohnson@gmail.com,Toronto,Rural,92.08,55.46,287.07,404.76,B.Tech Civil
Vihaan Brown,19,Male,913386136746,vihaanbrown@gmail.com,Delhi,Rural,55.02,91.3,163.74,496.4,B.Sc Data Science
Sai Verma,18,Female,911717318939,saiverma@gmail.com,Toronto,Rural,78.47,79.09,272.23,444.61,B.Tech Civil
Arjun Verma,20,Female,917407886985,arjunverma@gmail.com,Sydney,Rural,72.33,81.03,291.55,434.42,B.Tech Mechanical
Vivaan Miller,19,Female,911742518697,vivaanmiller@gmail.com,London,Semi-Urban,95.72,77.22531926406927,266.57,710.76,B.Tech CS
Arjun Sharma,17,Female,917509546540,arjunsharma@gmail.com,Sydney,Rural,77.56548998375746,84.84,100.0,100.0,BCA
Shaurya Johnson,17,Female,913710458260,shauryajohnson@gmail.com,Dubai,Rural,87.22,93.76,105.23,581.94,B.Tech Civil
Krishna Miller,18,Female,915106838292,krishnamiller@gmail.com,Delhi,Rural,57.29,79.11,299.99,551.08,B.Tech ECE
Aditya Sharma,19,Female,918729129896,adityasharma@gmail.com,Toronto,Urban,62.42,68.3,273.04,494.28,B.Tech Mechanical
Aditya Sharma,17,Male,919023201651,adityasharma@gmail.com,Dubai,Semi-Urban,77.38,80.2,181.19,406.33,B.Sc Data Science
Krishna Sharma,17,Male,916246947629,krishnasharma@gmail.com,Hyderabad,Rural,,84.2,207.34,,B.Tech Civil
Atharv Miller,19,Male,918672266281,atharvmiller@gmail.com,Mumbai,Rural,70.21,72.85,296.19,722.62,B.Tech CS
Arjun Brown,17,Male,915342542288,arjunbrown@gmail.com,Bengaluru,Rural,77.56548998375746,78.48,229.45,680.6,B.Tech ECE
Vihaan Wilson,19,Female,917012045561,vihaanwilson@gmail.com,Delhi,Urban,63.48,72.92,100.0,100.0,BCA
Ishaan Taylor,17,Male,917651588157,ishaantaylor@gmail.com,Dubai,Urban,72.45,70.94,213.87,730.71,B.Tech CS
Arjun Brown,18,Male,913940717343,arjunbrown@gmail.com,Ahmedabad,Rural,69.15,53.1,290.34,649.69,B.Tech ECE
Shaurya Taylor,19,Female,912294252516,shauryataylor@gmail.com,Delhi,Semi-Urban,66.38,68.41,116.81,426.62,B.Sc IT
Atharv Brown,19,Male,914288390397,atharvbrown@gmail.com,Dubai,Semi-Urban,73.44,95.81,234.43,745.0,B.Tech CS
Vivaan Verma,17,Male,919969308488,vivaanverma@gmail.com,Toronto,,100.0,82.29,100.0,100.0,BCA
Sai Singh,18,Female,917812688810,saisingh@gmail.com,Toronto,Semi-Urban,96.12,81.51,211.58,550.36,B.Tech Mechanical
Vivaan Singh,18,Male,911182606068,vivaansingh@gmail.com,Toronto,Semi-Urban,77.56548998375746,70.98,266.78,657.52,B.Tech CS
Sai Taylor,20,Female,918592222006,saitaylor@gmail.com,New York,Semi-Urban,83.95,95.12,229.34,522.32,B.Tech Mechanical
Arjun Sharma,17,Female,914454752311,arjunsharma@gmail.com,Bengaluru,Urban,57.71,85.65,189.49,707.9,B.Tech ECE
Shaurya Miller,17,Male,915471278066,shauryamiller@gmail.com,Ahmedabad,Rural,77.59,99.5,293.63,724.23,B.Tech CS
Aditya Sharma,18,Female,910816418044,adityasharma@gmail.com,London,Urban,93.82,85.07,238.36,599.83,B.Tech ECE
Krishna Singh,19,Female,918048294078,krishnasingh@gmail.com,Bengaluru,Semi-Urban,68.95,68.27,169.46,576.27,B.Tech Civil
Krishna Patel,19,Female,910135841034,krishnapatel@gmail.com,Delhi,Urban,94.77,72.06,264.36,455.55,B.Tech Mechanical
Arjun Khan,17,Female,919134103897,arjunkhan@gmail.com,New York,Urban,100.0,100.0,100.0,100.0,BCA
Krishna Khan,20,Male,912305325260,krishnakhan@gmail.com,Mumbai,Urban,81.75,76.97,121.4,474.05,B.Sc Data Science
Sai Taylor,20,Female,918592222006,saitaylor@gmail.com,New York,Semi-Urban,83.95,95.12,229.34,522.32,B.Tech Mechanical
